
FORD,Professionnel,Agriculteur,5,63165,173,0
FORD,Trajets,Salarie,5,88320,717,0
HONDA,Prive,Autre,9,06084,1540,0
VOLKSWAGEN,Trajets,Fonctionnaire,6,18076,166,0
MERCEDESBENZ,Trajets,Artisan,9,75000,2082,1
RENAULT,Trajets,Fonctionnaire,2,83069,1984,0
RENAULT,Trajets,Artisan,7,60139,1854,1
PEUGEOT,Trajets,Salarie,7,35136,1014,0
RENAULT,Prive,Salarie,4,94077,2106,0
CITROEN,Trajets,Fonctionnaire,8,88209,720,1
CITROEN,deplacements,Autre,10,83129,1473,1
RENAULT,Professionnel,Agriculteur,3,24225,1624,0
PEUGEOT,Trajets,Salarie,6,83137,1983,1
CITROEN,Trajets,Salarie,9,62765,1249,1
RENAULT,Professionnel,Ministere,4,34324,1002,0
FIAT,Professionnel,Artisan,5,05017,341,0
CITROEN,Professionnel,Agriculteur,7,17439,1482,0
RENAULT,Prive,Salarie,2,39559,347,0
RENAULT,Trajets,Salarie,6,14118,138,1
RENAULT,Prive,Salarie,8,18033,864,0
CITROEN,Trajets,Salarie,4,68151,557,0
RENAULT,Trajets,Salarie,4,76681,1942,0
RENAULT,Professionnel,Commerce,9,47112,387,1
OPEL,Trajets,Salarie,4,38382,1045,0
RENAULT,Trajets,Salarie,4,88309,1514,0
TALBOT,Trajets,Salarie,8,41184,1725,0
PEUGEOT,Prive,Fonctionnaire,6,44184,1082,0
BMW,Trajets,Salarie,11,80021,1966,1
RENAULT,Trajets,Salarie,7,69145,1906,0
RENAULT,deplacements,Artisan,7,47004,384,1
FORD,Trajets,Salarie,7,88090,2004,0
RENAULT,Professionnel,Salarie,6,63089,1875,0
FORD,Prive,Autre,8,35238,329,1
OPEL,Trajets,Salarie,5,45147,1098,0
AUDI,Prive,Retraite,9,71319,1355,0
RENAULT,Trajets,Salarie,7,49289,1753,0
OPEL,Trajets,Salarie,10,60176,1851,1
RENAULT,Trajets,Salarie,6,60017,1835,0
OPEL,Trajets,Fonctionnaire,6,22282,1623,0
AUTRES,deplacements,Autre,8,95500,644,0
CITROEN,Trajets,Salarie,6,29020,242,0
FORD,Trajets,Salarie,7,88090,2004,0
PEUGEOT,Trajets,Salarie,4,29024,941,0
RENAULT,Prive,Retraite,7,34032,1675,0
RENAULT,Trajets,Salarie,4,59226,1812,0
RENAULT,Prive,Autre,8,18033,1596,0
HONDA,Prive,Salarie,10,75000,2131,0
RENAULT,Professionnel,Societe,2,75000,2129,0
RENAULT,Trajets,Artisan,8,13000,2072,0
BMW,Professionnel,Salarie,10,95582,1936,0
RENAULT,Trajets,Salarie,2,53018,1156,0
PEUGEOT,Professionnel,Profliberale,6,13000,126,1
CITROEN,Trajets,Salarie,8,33301,1666,1
FORD,Prive,Retraite,6,83140,374,0
VOLVO,Professionnel,Commerce,11,07281,574,1
PEUGEOT,Prive,Salarie,6,48061,403,0
FORD,Trajets,Salarie,5,21127,188,0
BMW,Prive,Salarie,11,75000,1379,1
CITROEN,Trajets,Fonctionnaire,3,63338,1309,0
RENAULT,Prive,Fonctionnaire,6,22352,878,0
PEUGEOT,Prive,Autre,4,84128,690,0
FORD,Prive,Autre,11,60104,1257,0
TALBOT,Prive,Salarie,6,08046,041,0
MERCEDESBENZ,deplacements,Societe,11,68224,562,1
RENAULT,Trajets,Salarie,6,49231,404,0
FORD,Prive,Salarie,7,13000,123,0
CITROEN,deplacements,Fonctionnaire,7,21231,182,1
RENAULT,Prive,Retraite,6,56234,1797,0
RENAULT,Trajets,Salarie,8,44162,1086,0
RENAULT,Professionnel,Commerce,6,11262,112,0
CITROEN,Prive,Fonctionnaire,3,80240,1445,0
CITROEN,Trajets,Salarie,2,59103,1216,0
PEUGEOT,Prive,Retraite,8,54329,1163,0
RENAULT,Prive,Fonctionnaire,8,93074,029,0
PEUGEOT,Prive,Autre,4,68350,566,1
FORD,Trajets,Artisan,8,74225,1378,0
RENAULT,Trajets,Salarie,9,63300,1881,0
TOYOTA,Professionnel,Commerce,6,48095,399,0
RENAULT,Prive,Autre,9,70550,1907,0
NISSAN,Prive,Retraite,8,58194,1304,1
PEUGEOT,Professionnel,Societe,8,86194,1494,0
RENAULT,Trajets,Salarie,6,14327,827,0
PEUGEOT,Prive,Retraite,6,62268,1864,0
PEUGEOT,Prive,Retraite,6,62268,1864,0
PEUGEOT,Professionnel,Agriculteur,6,25365,890,0
PEUGEOT,Trajets,Artisan,4,83066,681,0
AUDI,Prive,Retraite,11,54165,428,0
PEUGEOT,Professionnel,Marin,9,31506,278,0
FORD,Trajets,Etudiant,4,22282,884,0
FIAT,Professionnel,Salarie,5,62770,483,0
VOLKSWAGEN,Trajets,Salarie,5,76482,1390,0
LADA,Trajets,Salarie,6,59271,1234,0
PEUGEOT,Trajets,Salarie,5,55047,1179,0
RENAULT,Trajets,Salarie,5,14118,1579,0
CITROEN,Professionnel,Artisan,5,33318,993,1
FORD,Trajets,Salarie,5,13119,2079,0
FORD,Trajets,Salarie,7,39110,1050,0
PEUGEOT,Trajets,Salarie,7,83137,1982,1
RENAULT,Prive,Fonctionnaire,2,69199,2037,0
AUSTIN,Trajets,Fonctionnaire,5,95210,2125,1
TALBOT,Prive,Salarie,3,09077,105,0
PEUGEOT,Prive,Fonctionnaire,4,34088,1679,0
CITROEN,Trajets,Salarie,7,86114,1997,1
RENAULT,Prive,Retraite,7,34032,1675,0
RENAULT,Trajets,Salarie,9,50616,408,1
FIAT,Trajets,Salarie,7,37122,1029,0
RENAULT,Trajets,Fonctionnaire,6,27056,1638,0
TOYOTA,Prive,Retraite,11,11116,1555,1
CITROEN,Prive,Autre,4,29026,245,0
RENAULT,Prive,Fonctionnaire,3,37003,1707,0
PEUGEOT,Prive,Autre,7,62119,1860,0
CITROEN,Trajets,Salarie,1,92019,2104,0
RENAULT,Trajets,Salarie,6,92051,1359,0
CITROEN,Professionnel,Salarie,3,34056,317,0
ALFAROMEO,Prive,Autre,10,69107,576,1
FORD,Prive,Autre,6,44184,1742,0
CITROEN,Trajets,Fonctionnaire,4,29097,249,0
RENAULT,Trajets,Salarie,5,23031,198,0
AUDI,Prive,Retraite,9,26220,2090,0
AUDI,Professionnel,Agriculteur,5,33491,1665,0
RENAULT,Professionnel,Autre,9,22050,1612,1
RENAULT,Trajets,Salarie,5,41018,1062,0
PEUGEOT,Trajets,Fonctionnaire,4,33119,300,0
RENAULT,Professionnel,Agriculteur,6,71239,1204,0
FIAT,Prive,Retraite,5,56152,457,0
FORD,Prive,Salarie,8,64499,523,1
CITROEN,Prive,Salarie,7,50119,1141,0
TALBOT,Trajets,Salarie,6,58194,1807,0
FORD,Trajets,Salarie,5,34301,311,0
RENAULT,Prive,Retraite,6,59392,1215,0
RENAULT,Trajets,Salarie,9,71153,1357,0
RENAULT,Trajets,Salarie,4,80279,1451,0
PEUGEOT,Trajets,Salarie,7,76228,623,1
PEUGEOT,Trajets,Salarie,6,19060,1602,0
PEUGEOT,Prive,Salarie,4,33032,979,1
PEUGEOT,Trajets,Fonctionnaire,9,70310,214,0
RENAULT,Prive,Autre,2,85298,1487,0
RENAULT,deplacements,Societe,4,46042,378,0
RENAULT,Prive,Retraite,9,76351,1938,1
CITROEN,Trajets,Fonctionnaire,2,30189,260,0
PEUGEOT,Trajets,Salarie,5,91332,1416,0
ALFAROMEO,Trajets,Fonctionnaire,10,59178,477,1
VOLKSWAGEN,Prive,Retraite,4,60508,345,0
RENAULT,Prive,Retraite,10,28223,239,1
SEAT,Professionnel,Commerce,6,52479,1913,0
FIAT,Professionnel,Agriculteur,4,08200,099,0
PEUGEOT,Prive,Fonctionnaire,6,38185,670,0
CITROEN,deplacements,Fonctionnaire,8,04070,756,1
CITROEN,Prive,Retraite,7,30032,262,0
RENAULT,Professionnel,Agriculteur,7,56127,1018,0
RENAULT,Trajets,Fonctionnaire,7,72181,1139,0
PEUGEOT,Professionnel,Societe,6,81099,2075,1
RENAULT,Professionnel,Fonctionnaire,3,37196,1702,0
AUDI,Professionnel,Artisan,8,21183,876,0
RENAULT,Prive,Autre,10,34090,1003,0
AUSTIN,Trajets,Salarie,4,76216,1405,0
PEUGEOT,Trajets,Artisan,6,33063,994,1
FIAT,Prive,Retraite,4,13004,1567,0
RENAULT,Professionnel,Societe,6,35012,1012,0
PEUGEOT,Professionnel,Agriculteur,7,35052,1019,0
RENAULT,Prive,Retraite,5,27678,1382,0
MAZDA,Prive,Fonctionnaire,7,33323,985,1
CITROEN,Prive,Retraite,2,63368,1302,0
CITROEN,Trajets,Etudiant,4,54099,1785,0
RENAULT,Trajets,Salarie,8,44162,1086,0
BMW,Trajets,Fonctionnaire,11,80001,658,0
FORD,Prive,Autre,4,95582,2085,0
CITROEN,Trajets,Salarie,9,94016,039,1
AUTRES,Professionnel,Agriculteur,4,11407,792,0
RENAULT,Prive,Retraite,7,83050,1462,0
VOLKSWAGEN,Prive,Autre,5,30007,251,0
RENAULT,Professionnel,Agriculteur,3,31473,268,0
RENAULT,deplacements,Fonctionnaire,9,32256,285,1
SEAT,Professionnel,Agriculteur,5,47055,392,0
PEUGEOT,Prive,Salarie,8,77124,1203,1
FORD,Professionnel,Societe,6,34172,307,1
RENAULT,Trajets,Salarie,2,50593,1136,0
CITROEN,Prive,Autre,6,05122,757,1
PEUGEOT,Trajets,Salarie,6,39469,1051,0
BMW,Professionnel,Societe,11,95527,1428,1
VOLVO,Professionnel,Salarie,10,13108,2076,1
RENAULT,Prive,Autre,10,78646,2086,1
RENAULT,Professionnel,Agriculteur,7,47004,388,0
RENAULT,Prive,Retraite,6,59392,1215,0
TALBOT,Trajets,Salarie,6,58194,1807,0
RENAULT,Prive,Autre,3,10362,791,0
RENAULT,Professionnel,Societe,3,35115,322,0
HONDA,Trajets,Salarie,9,88158,716,0
RENAULT,Professionnel,Agriculteur,3,17294,863,0
PEUGEOT,Trajets,Salarie,4,67523,1333,0
BMW,Trajets,Salarie,11,64214,1318,1
RENAULT,Professionnel,Agriculteur,6,24145,886,0
PEUGEOT,Prive,Retraite,4,62057,502,0
RENAULT,Trajets,Salarie,4,07019,089,0
RENAULT,Professionnel,Salarie,9,69034,2042,1
BMW,Professionnel,Societe,9,83099,072,0
VOLKSWAGEN,Trajets,Fonctionnaire,4,27569,229,0
RENAULT,Professionnel,Autre,6,24405,1627,0
FORD,Trajets,Salarie,8,59375,1238,0
RENAULT,Trajets,Etudiant,3,59279,2061,1
RENAULT,Prive,Fonctionnaire,6,08362,780,0
PEUGEOT,Trajets,Salarie,9,33940,298,0
MAZDA,Trajets,Salarie,8,60589,1270,0
FORD,Trajets,Fonctionnaire,5,44162,1085,1
PEUGEOT,Prive,Fonctionnaire,7,88043,718,0
AUDI,Professionnel,Artisan,8,21183,876,0
FORD,Professionnel,Agriculteur,5,43151,1587,0
FORD,Prive,Retraite,7,29055,243,0
RENAULT,Trajets,Salarie,6,10237,786,0
RENAULT,Trajets,Salarie,2,30290,948,0
RENAULT,Prive,Salarie,2,39559,347,0
MERCEDESBENZ,deplacements,Autre,11,16102,862,1
PEUGEOT,Prive,Retraite,7,26198,217,1
RENAULT,Prive,Salarie,8,18033,864,0
RENAULT,Prive,Retraite,4,03321,752,0
CITROEN,Trajets,Fonctionnaire,6,80212,1436,0
RENAULT,Professionnel,Agriculteur,7,32242,284,0
PEUGEOT,Trajets,Etudiant,7,38185,333,1
PEUGEOT,Prive,Salarie,4,89206,723,0
RENAULT,Professionnel,Societe,9,35054,2135,0
RENAULT,Trajets,Fonctionnaire,8,89338,724,0
PEUGEOT,Trajets,Salarie,8,33042,304,1
RENAULT,Prive,Salarie,7,13030,132,0
CITROEN,Trajets,Salarie,6,62571,1296,0
RENAULT,Trajets,Salarie,7,88304,1507,0
PEUGEOT,Prive,Retraite,7,26198,217,1
RENAULT,Trajets,Salarie,9,88487,2005,0
RENAULT,Professionnel,Societe,5,71263,1910,0
RENAULT,Prive,Retraite,6,62637,1288,0
FIAT,Trajets,Etudiant,4,27116,916,0
RENAULT,Professionnel,Artisan,4,42044,1071,0
FIAT,Trajets,Salarie,7,33424,293,0
PEUGEOT,Professionnel,Profliberale,6,31056,964,1
RENAULT,deplacements,Artisan,4,62598,1248,0
PEUGEOT,Prive,Autre,6,31555,1459,0
FORD,Trajets,Salarie,4,37109,1706,0
CITROEN,Trajets,Salarie,7,35294,328,0
PEUGEOT,Trajets,Salarie,7,16034,1589,0
FORD,Trajets,Fonctionnaire,8,13103,1894,1
FORD,Prive,Autre,6,17300,704,0
RENAULT,Trajets,Fonctionnaire,8,92009,007,1
CITROEN,Professionnel,Societe,5,60491,488,1
RENAULT,Prive,Fonctionnaire,6,22352,878,0
AUDI,Prive,Retraite,8,76351,1396,0
PEUGEOT,Trajets,Salarie,10,27428,230,1
RENAULT,Prive,Fonctionnaire,6,42071,1067,0
RENAULT,Trajets,Salarie,5,13004,1568,0
PEUGEOT,Trajets,Salarie,6,39469,1051,0
PEUGEOT,Trajets,Fonctionnaire,7,31080,954,0
PORSCHE,Prive,Autre,11,06029,2146,1
CITROEN,Trajets,Salarie,8,33301,1666,1
CITROEN,Prive,Autre,9,86297,1998,0
RENAULT,Prive,Autre,4,06004,079,0
RENAULT,Trajets,Salarie,9,67278,550,0
RENAULT,Trajets,Fonctionnaire,2,72154,590,0
VOLKSWAGEN,Trajets,Salarie,7,67482,547,0
RENAULT,Trajets,Salarie,7,59179,479,1
RENAULT,Prive,Retraite,4,75000,1888,0
OPEL,Trajets,Salarie,4,38382,1045,0
FORD,Trajets,Salarie,5,76212,1939,0
CITROEN,Prive,Autre,6,08468,093,0
RENAULT,Prive,Retraite,5,08367,779,0
RENAULT,Trajets,Salarie,4,92025,2120,1
RENAULT,Professionnel,Fonctionnaire,3,37196,1702,0
PEUGEOT,Trajets,Salarie,8,78586,2145,0
OPEL,Prive,Retraite,4,83126,676,0
PEUGEOT,deplacements,Fonctionnaire,11,25431,2081,1
OPEL,Trajets,Fonctionnaire,4,01102,582,1
CITROEN,Trajets,Salarie,5,82112,665,1
RENAULT,Prive,Fonctionnaire,8,44141,368,0
VOLVO,Professionnel,Artisan,8,75000,627,0
RENAULT,Professionnel,Agriculteur,2,63285,510,0
RENAULT,Trajets,Salarie,5,22245,194,0
RENAULT,Prive,Salarie,8,78517,1953,0
RENAULT,Prive,Autre,2,85298,1487,0
RENAULT,Prive,Salarie,10,28348,924,1
FORD,Professionnel,Profliberale,8,84035,1480,1
RENAULT,Trajets,Salarie,2,71192,1353,0
PEUGEOT,Trajets,Salarie,10,59410,1828,0
PEUGEOT,Trajets,Salarie,6,88075,1502,0
BMW,Trajets,Artisan,11,06161,071,1
RENAULT,Trajets,Salarie,4,68246,564,0
FIAT,Prive,Fonctionnaire,4,34032,1007,0
RENAULT,Professionnel,Agriculteur,4,32096,972,0
VOLVO,Professionnel,Salarie,10,13108,2076,1
CITROEN,Professionnel,Agriculteur,6,66065,532,0
VOLVO,Trajets,Salarie,8,73051,727,0
PEUGEOT,Trajets,Artisan,11,51660,1775,1
RENAULT,Trajets,Salarie,8,56094,1180,0
RENAULT,Prive,Retraite,4,29220,1646,0
RENAULT,Professionnel,Artisan,4,52083,423,0
CITROEN,Trajets,Salarie,6,70404,2007,0
CITROEN,Trajets,Fonctionnaire,8,21515,1608,0
PEUGEOT,Prive,Autre,3,22218,1617,0
TALBOT,Prive,Salarie,3,46042,1748,0
FORD,Trajets,Salarie,7,49373,406,0
FORD,Trajets,Salarie,8,01033,036,1
RENAULT,Trajets,Salarie,5,41018,1062,0
RENAULT,deplacements,Fonctionnaire,7,78486,641,1
BMW,Prive,Salarie,10,23076,199,0
AUSTIN,Trajets,Fonctionnaire,5,95210,2125,1
RENAULT,Professionnel,Societe,4,20362,175,0
CITROEN,Trajets,Fonctionnaire,6,80212,1436,0
CITROEN,Professionnel,Artisan,9,25439,889,0
OPEL,Trajets,Salarie,6,28302,925,0
RENAULT,Trajets,Salarie,8,69069,1348,1
FIAT,Trajets,Salarie,5,28089,240,0
RENAULT,Prive,Retraite,5,08367,779,0
RENAULT,Trajets,Fonctionnaire,3,50484,1131,0
AUTRES,Trajets,Salarie,6,60041,1839,0
RENAULT,Prive,Retraite,5,09225,781,0
CITROEN,Trajets,Salarie,6,60057,1834,0
AUSTIN,Trajets,Fonctionnaire,4,35238,1016,0
RENAULT,Professionnel,Artisan,2,17185,855,0
FIAT,Prive,Retraite,4,75000,2156,0
RENAULT,Professionnel,Salarie,4,64024,1315,0
PEUGEOT,Trajets,Salarie,7,59581,1232,0
SEAT,Prive,Salarie,6,54329,1164,0
RENAULT,Professionnel,Societe,6,13001,1564,1
PORSCHE,Prive,Salarie,11,92048,066,1
NISSAN,Prive,Retraite,8,58194,1304,1
HONDA,Trajets,Salarie,9,88158,716,0
CITROEN,Trajets,Salarie,8,27016,224,1
PEUGEOT,Trajets,Salarie,6,77116,1408,1
NISSAN,Trajets,Fonctionnaire,8,88010,1509,1
AUTRES,Trajets,Salarie,7,31555,761,0
PEUGEOT,Prive,Autre,5,02691,049,0
MERCEDESBENZ,Trajets,Artisan,9,62235,501,0
RENAULT,Trajets,Fonctionnaire,3,50484,1131,0
RENAULT,Trajets,Salarie,5,26198,1636,1
PEUGEOT,Trajets,Fonctionnaire,6,33243,290,0
VOLKSWAGEN,Trajets,Fonctionnaire,6,18076,166,0
FIAT,Trajets,Fonctionnaire,6,22214,1615,0
OPEL,Professionnel,Agriculteur,7,59662,1247,0
RENAULT,Professionnel,Societe,7,75000,1386,1
FORD,Prive,Salarie,8,64499,523,1
CITROEN,Trajets,Salarie,6,27170,1641,0
FORD,Professionnel,Commerce,6,24194,984,0
RENAULT,Trajets,Salarie,4,92025,2120,1
CITROEN,Professionnel,Artisan,7,63305,511,0
FORD,Professionnel,Agriculteur,6,14126,136,1
FORD,Trajets,Salarie,9,31483,953,0
CITROEN,Trajets,Salarie,2,22224,1618,0
CITROEN,deplacements,Artisan,6,07102,1635,0
PEUGEOT,Trajets,Salarie,10,61293,1157,1
PEUGEOT,Trajets,Salarie,8,06088,069,1
RENAULT,Trajets,Fonctionnaire,11,80561,1442,1
CITROEN,Prive,Salarie,8,52394,1152,0
RENAULT,Prive,Fonctionnaire,8,83050,1978,1
VOLKSWAGEN,Professionnel,Profliberale,8,74250,599,1
PEUGEOT,Professionnel,Profliberale,6,31056,964,1
CITROEN,Trajets,Salarie,6,60057,1834,0
BMW,Trajets,Salarie,11,80021,1966,1
CITROEN,Professionnel,Agriculteur,4,14239,1577,0
CITROEN,Prive,Retraite,10,63047,519,1
RENAULT,Trajets,Fonctionnaire,9,0,1522,1
PEUGEOT,Professionnel,Profliberale,6,13000,126,1
TALBOT,Trajets,Salarie,6,28334,923,0
PEUGEOT,Trajets,Salarie,6,73065,1923,0
RENAULT,Trajets,Salarie,7,17113,987,0
RENAULT,Trajets,Salarie,6,27104,1398,0
RENAULT,Trajets,Commerce,5,62204,2055,0
CITROEN,Trajets,Fonctionnaire,7,61293,1277,0
NISSAN,Prive,Fonctionnaire,8,57463,436,0
PEUGEOT,deplacements,Fonctionnaire,6,84092,312,1
RENAULT,Professionnel,Salarie,4,54547,444,1
RENAULT,Professionnel,Agriculteur,5,35308,1694,0
RENAULT,Trajets,Fonctionnaire,5,64461,1893,0
CITROEN,Prive,Retraite,4,02000,045,0
FIAT,Trajets,Fonctionnaire,3,74299,020,0
FORD,Trajets,Fonctionnaire,5,15055,144,0
CITROEN,Trajets,Fonctionnaire,7,25462,895,1
FORD,Trajets,Salarie,11,02319,738,1
NISSAN,Trajets,Salarie,6,55573,1177,0
FORD,Trajets,Salarie,6,33366,990,0
RENAULT,Prive,Salarie,3,37001,1704,0
PEUGEOT,Professionnel,Agriculteur,9,49368,1758,0
CITROEN,Prive,Autre,3,08409,094,0
FIAT,deplacements,Autre,4,62555,1287,0
TALBOT,Professionnel,Artisan,3,62549,509,0
CITROEN,Trajets,Etudiant,4,54099,1785,0
CITROEN,Trajets,Salarie,3,14220,836,0
PEUGEOT,Professionnel,Agriculteur,8,59474,1858,0
AUTRES,Prive,Salarie,11,37261,1028,0
FORD,Trajets,Salarie,7,54323,439,0
RENAULT,Trajets,Fonctionnaire,6,20050,1574,0
CITROEN,Prive,Fonctionnaire,1,61447,837,0
CITROEN,Trajets,Fonctionnaire,7,21259,190,1
OPEL,Trajets,Salarie,8,13041,689,1
FORD,Trajets,Salarie,7,51423,1146,0
PEUGEOT,Trajets,Salarie,6,33318,989,0
PEUGEOT,Trajets,Salarie,8,54400,1174,0
RENAULT,Trajets,Salarie,7,68125,563,0
PEUGEOT,Professionnel,Artisan,5,92049,617,1
CITROEN,Trajets,Fonctionnaire,2,69266,731,0
RENAULT,Trajets,Autre,2,31506,1657,0
PEUGEOT,Trajets,Salarie,4,29024,941,0
RENAULT,Professionnel,Artisan,6,88047,1508,0
CITROEN,Prive,Salarie,5,59606,1241,0
VOLKSWAGEN,Trajets,Fonctionnaire,6,79093,1433,0
CITROEN,Trajets,Fonctionnaire,8,21515,1608,0
RENAULT,Trajets,Salarie,6,34032,308,0
VOLKSWAGEN,Trajets,Salarie,8,19274,169,1
CITROEN,Trajets,Salarie,6,16119,146,0
PEUGEOT,Prive,Retraite,7,72132,593,0
RENAULT,Trajets,Salarie,9,40314,1718,0
PEUGEOT,Trajets,Salarie,5,23193,1809,1
RENAULT,Trajets,Salarie,7,37250,1710,0
TOYOTA,Trajets,Salarie,11,77284,1406,1
PEUGEOT,Trajets,Fonctionnaire,7,50602,1133,0
PEUGEOT,Professionnel,Agriculteur,6,47217,1749,0
RENAULT,Prive,Retraite,9,10333,788,1
CITROEN,Prive,Autre,1,74270,596,0
PEUGEOT,Professionnel,Fonctionnaire,9,71459,583,1
RENAULT,Prive,Salarie,2,34274,1006,0
PEUGEOT,Trajets,Salarie,4,59441,1810,0
VOLVO,Professionnel,Agriculteur,11,21412,183,1
RENAULT,deplacements,Societe,9,62181,2047,1
RENAULT,Trajets,Etudiant,2,06123,1464,1
PEUGEOT,Trajets,Salarie,8,52448,107,0
RENAULT,Trajets,Salarie,10,78650,1422,1
RENAULT,Prive,Retraite,6,36034,1025,0
ALFAROMEO,Prive,Salarie,8,59484,1829,0
MERCEDESBENZ,Professionnel,Salarie,11,45089,1095,1
AUDI,Trajets,Fonctionnaire,9,51261,040,0
FIAT,Trajets,Salarie,6,67100,1902,0
PEUGEOT,Prive,Salarie,7,46024,1101,0
BMW,Prive,Salarie,8,75000,1381,0
BMW,Prive,Retraite,8,18108,1599,0
CITROEN,Trajets,Fonctionnaire,7,14040,137,1
RENAULT,Professionnel,Artisan,5,35037,2014,0
FORD,Prive,Salarie,9,13077,802,0
PEUGEOT,Professionnel,Agriculteur,5,43142,365,0
RENAULT,Professionnel,Artisan,10,56178,455,0
RENAULT,Trajets,Artisan,10,86267,1489,0
PEUGEOT,Prive,Retraite,5,53186,1153,0
AUSTIN,Prive,Salarie,4,54580,434,0
AUTRES,?,?,6,66002,1328,0
RENAULT,Trajets,Salarie,2,53018,1156,0
BMW,Professionnel,Salarie,10,95582,1936,0
RENAULT,Trajets,Salarie,8,71306,1911,1
RENAULT,Prive,Autre,4,33477,1661,0
RENAULT,Prive,Autre,5,83046,675,0
RENAULT,Professionnel,Artisan,5,84080,691,0
PEUGEOT,Trajets,Salarie,10,59410,1828,0
TALBOT,Prive,Salarie,6,08046,041,0
RENAULT,Trajets,Salarie,8,33395,294,0
CITROEN,Trajets,Salarie,2,59103,1216,0
AUTRES,Professionnel,Artisan,7,33284,301,0
RENAULT,Trajets,Fonctionnaire,9,94017,014,1
FORD,Prive,Retraite,5,26220,911,0
AUTRES,Professionnel,Artisan,7,33284,301,0
PEUGEOT,Prive,Retraite,4,76339,622,0
RENAULT,Trajets,Salarie,7,58079,1206,0
RENAULT,Trajets,Fonctionnaire,9,82161,669,0
RENAULT,Prive,Salarie,5,15202,1582,0
PEUGEOT,Prive,Retraite,6,60360,1852,1
CITROEN,Trajets,Salarie,1,33349,1001,0
PEUGEOT,Trajets,Salarie,4,56034,1190,0
RENAULT,Professionnel,Societe,5,35085,1693,0
FORD,Trajets,Salarie,7,88090,2004,0
SEAT,Professionnel,Artisan,5,08185,097,0
RENAULT,Professionnel,Artisan,6,85190,702,0
RENAULT,Professionnel,Salarie,6,63089,1875,0
CITROEN,deplacements,Artisan,6,33522,303,0
RENAULT,Trajets,Salarie,7,36232,1701,0
RENAULT,Prive,Salarie,7,42218,1730,0
FIAT,Prive,Retraite,4,45068,1743,0
OPEL,Professionnel,Profliberale,6,26146,1633,0
PEUGEOT,Trajets,Artisan,6,51507,735,0
CITROEN,Professionnel,Artisan,11,25529,210,0
RENAULT,deplacements,Artisan,4,35133,1698,0
FORD,Prive,Autre,7,07309,019,1
RENAULT,Trajets,Salarie,8,59646,1239,1
PEUGEOT,Professionnel,Ministere,7,26198,216,0
RENAULT,Trajets,Salarie,6,84027,1987,0
RENAULT,Prive,Retraite,2,50158,1761,0
RENAULT,Prive,Autre,9,70550,1907,0
CITROEN,Trajets,Salarie,6,16119,146,0
PEUGEOT,Trajets,Artisan,11,51660,1775,1
RENAULT,Trajets,Salarie,9,84035,1479,1
AUTRES,Trajets,Salarie,4,35097,1688,0
OPEL,Professionnel,Commerce,6,25462,900,0
PEUGEOT,Prive,Autre,7,80131,1443,0
CITROEN,Prive,Retraite,4,33522,977,0
BMW,Trajets,Salarie,7,62041,1281,0
SEAT,Trajets,Fonctionnaire,4,63125,515,1
RENAULT,Trajets,Salarie,8,37119,707,0
RENAULT,Prive,Retraite,8,80047,1440,1
RENAULT,Trajets,Salarie,5,73181,597,0
CITROEN,deplacements,Autre,10,83129,1473,1
RENAULT,Prive,Autre,10,29188,935,0
PEUGEOT,Professionnel,Commerce,5,94081,2113,0
FIAT,Prive,Retraite,4,13004,1567,0
ROVER,Prive,Autre,8,33047,975,1
AUTRES,Prive,Retraite,6,31584,269,0
RENAULT,deplacements,Societe,8,33249,296,1
RENAULT,Trajets,Fonctionnaire,11,80561,1442,1
OPEL,Trajets,Etudiant,8,92012,2142,0
AUTRES,Professionnel,Artisan,7,59431,1820,1
VOLKSWAGEN,Prive,Retraite,9,13000,2069,0
OPEL,Professionnel,Artisan,8,46335,1099,0
PEUGEOT,Trajets,Salarie,6,51216,411,0
MERCEDESBENZ,Trajets,Salarie,10,06152,762,0
FIAT,Prive,Retraite,4,70105,577,0
AUDI,Professionnel,Societe,11,13039,805,1
AUDI,Prive,Autre,11,22162,1614,0
RENAULT,Trajets,Salarie,6,36018,1699,0
CITROEN,Professionnel,Societe,6,06088,2093,0
PEUGEOT,Trajets,Salarie,6,39469,1051,0
AUDI,Professionnel,Artisan,9,19086,840,0
VOLKSWAGEN,Professionnel,Agriculteur,8,59122,1219,0
RENAULT,Trajets,Salarie,6,42123,1073,0
PEUGEOT,Prive,Salarie,5,40210,353,0
NISSAN,Trajets,Salarie,7,68014,2016,0
RENAULT,deplacements,Administratif,2,33119,1325,0
AUDI,Professionnel,Commerce,10,77400,2124,0
MERCEDESBENZ,Trajets,Fonctionnaire,11,59043,1821,1
PEUGEOT,Prive,Salarie,6,38399,1038,0
RENAULT,Trajets,Salarie,7,49082,1123,0
FORD,Professionnel,Fonctionnaire,7,17415,026,1
PEUGEOT,Prive,Salarie,6,95268,1959,0
RENAULT,Professionnel,Agriculteur,3,17294,863,0
PEUGEOT,Trajets,Salarie,8,69266,1350,1
AUTRES,Professionnel,Agriculteur,8,61508,495,0
MERCEDESBENZ,Professionnel,Salarie,11,75000,2094,1
RENAULT,Professionnel,Commerce,2,17323,858,0
PEUGEOT,Trajets,Salarie,10,71445,1908,0
VOLKSWAGEN,Trajets,Salarie,5,78397,830,0
CITROEN,deplacements,Artisan,6,07102,1635,0
RENAULT,Trajets,Salarie,9,77349,003,1
